name,isPE,seemsPacked,amountOfSuspiciousSections,amountOfZeroEntropy,lowestEntropy,highestEntropy,Machine,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics
9492.exe,1,1,0,0,4.074325254803732,7.775563156131084,332,4,1332407685,0,0,224,271
9493.exe,1,1,0,0,4.438966867356471,7.805712511863342,332,4,1341321576,0,0,224,271
9494.exe,1,1,0,0,0.7123450094062346,7.9036805693439725,332,4,1343978785,0,0,224,271
9495.exe,1,1,0,0,3.8072317617062184,7.863708864945989,332,4,1334914772,0,0,224,271
9496.exe,1,1,1,0,0.2672130101558982,7.987598556161352,332,6,1213886148,0,0,224,258
9497.exe,1,1,1,0,0.2683738713624811,7.987191946155326,332,6,1213801658,0,0,224,258
9498.exe,1,1,0,0,2.6665944401136104,7.987986914191538,332,4,1319571264,0,0,224,271
9499.exe,1,0,0,0,2.0311300390555593,7.121423228256131,332,4,1335823279,0,0,224,270
9500.exe,1,0,0,0,0.9821946082581133,6.779962609953201,332,4,1392667087,0,0,224,271
9501.exe,1,0,0,0,1.6649936702546246,7.134039209921973,332,4,1335578528,0,0,224,270
9502.exe,1,0,4,1,0.19743807838821048,6.005190701602678,34404,11,30681120,39424,145,240,39
9503.exe,1,1,0,1,4.07240291527501,7.852421822153831,332,4,1326871294,0,0,224,271
9504.exe,1,0,1,0,0.24669804171027127,6.243952227163365,332,6,1436498751,0,0,224,258
9505.exe,1,1,0,0,3.321098347464968,7.914214085089244,332,4,1304411205,0,0,224,258
9506.exe,1,1,0,0,3.8067363487314534,7.768966264187136,332,4,1332576541,0,0,224,271
9507.exe,1,1,4,0,0.020393135236084953,7.982265672252755,332,8,1336941911,0,0,224,258
9508.exe,1,0,0,0,2.6058640429280744,6.6434410073850465,332,5,1333760698,0,0,224,8450
9509.exe,1,0,0,0,4.272817307247181,6.668006214050726,332,4,1430152656,0,0,224,259
9510.exe,1,1,0,0,0.7109720530418868,7.905439387543768,332,4,1343849227,0,0,224,271
9511.exe,1,1,0,0,6.194156363184179,7.847003136132205,332,3,1303612651,0,0,224,258
9512.exe,1,1,0,0,2.002893648694983,7.9759750121326,332,4,1342207595,0,0,224,271
9513.exe,1,1,0,0,0.7327050602348165,7.758563457461172,332,4,1331408674,0,0,224,271
9514.exe,1,1,0,0,6.633866614060768,7.569897056729583,332,4,1333306672,0,0,224,271
9515.exe,1,0,0,0,6.631944725745425,7.373284131023907,332,4,1333485320,0,0,224,271
9516.exe,1,0,0,1,1.5185779304823412,6.666136558824512,332,5,1334666163,0,0,224,8450
9517.exe,1,1,0,0,3.646835505920968,7.895193129943636,332,4,1334989131,0,0,224,271
9518.exe,1,0,0,0,0.08153941234324169,5.8437141786525375,332,3,1494518681,0,0,224,258
9519.exe,1,0,1,0,1.9423766552219521,6.392697546278469,34404,7,1499373826,0,0,240,34
9520.exe,1,1,0,0,2.0027707130386867,7.975507750518101,332,4,1342207595,0,0,224,271
9521.exe,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
9522.exe,1,0,5,5,0.416541661794913,6.0487578305873635,332,8,1342135274,0,0,224,270
9523.exe,1,1,0,0,0.08219223432150993,7.920114524355674,332,4,1329409810,0,0,224,271
9524.exe,1,0,0,0,5.479000193253491,7.84603025565364,332,3,1294979457,0,0,224,258
9525.exe,1,0,0,0,2.609384366509552,6.674702571784401,332,5,1334932159,0,0,224,8450
9526.exe,1,1,0,0,1.6377231932437117,7.638358677810383,332,4,1333049654,0,0,224,271
9527.exe,1,1,0,1,4.050709854019729,7.882549798158031,332,4,0,0,0,224,271
9528.exe,1,0,0,1,1.7831579009928453,6.621235081972107,332,5,1327341883,0,0,224,8450
9529.exe,1,1,3,1,4.164608791209801,7.980779434491256,332,9,1199997096,0,0,224,271
9530.exe,1,0,0,0,3.7569066448617323,6.311713948426687,332,5,1482506390,0,0,224,258
9531.exe,1,1,2,0,0.16032872589902852,7.7418304563336084,332,6,1334573421,0,0,224,270
9532.exe,1,1,0,0,6.371156090782628,7.921797649746475,332,4,1343397334,0,0,224,271
9533.exe,1,1,3,0,4.137978525761692,7.819931244087272,332,7,1324730044,0,0,224,258
9534.exe,1,1,0,0,4.978655406339478,7.976522924537468,332,4,1342295985,0,0,224,271
9535.exe,1,1,2,0,0.16032872589902852,7.567333117501896,332,6,1334497821,0,0,224,270
9536.exe,1,1,0,0,2.6836991785890016,7.6395783177560626,332,4,1333049649,0,0,224,271
9537.exe,1,1,0,0,0.707841960941091,7.904828351042914,332,4,1343935512,0,0,224,271
9538.exe,1,0,2,2,3.4685051067666532,6.244921884471089,332,6,1336278268,0,0,224,270
9539.exe,1,0,0,0,2.6080500521801606,6.64371415471065,332,5,1333759195,0,0,224,8450
9540.exe,1,1,0,0,6.646642371102985,7.698648121033732,332,4,1333397172,0,0,224,271
9541.exe,1,0,3,3,2.617643850195868,7.28211784471964,332,7,1338177607,0,0,224,270
9542.exe,1,1,0,0,5.963389948438852,7.92244913158047,332,4,1343718681,0,0,224,271
9543.exe,1,1,5,0,0.43320347513537405,7.878871558480704,332,9,1298039852,0,0,224,258
9544.exe,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
9545.exe,1,1,0,0,3.967248013389364,7.825354967400979,332,4,1336033167,0,0,224,271
9546.exe,1,1,0,0,2.000881456343137,7.976784724866717,332,4,1342207595,0,0,224,271
9547.exe,1,1,1,1,4.245318003577398,7.46852742828613,332,5,1335978445,0,0,224,271
9548.exe,1,1,1,0,1.8631342934142685,7.713476693092974,332,5,1331653806,0,0,224,270
9549.exe,1,1,5,0,0.41684622993819864,7.971153973930173,332,9,1297596187,0,0,224,258
9550.exe,1,0,0,0,2.664108998769268,6.379717886613996,332,4,1217328823,0,0,224,258
9551.exe,1,0,0,0,2.520775705568495,6.598474179449041,332,5,1317481447,0,0,224,8450
9552.exe,1,0,4,0,0.16032872589902852,7.0778381879994905,332,8,1334924650,0,0,224,270
9553.exe,1,1,0,0,4.365003733337219,7.869468092690438,332,4,1335109490,0,0,224,271
9554.exe,1,1,0,0,1.9985614480791203,7.9757019978997725,332,4,1342207595,0,0,224,271
9555.exe,1,0,5,0,0.16032872589902852,7.08358354919898,332,9,1335003614,0,0,224,270
9556.exe,1,1,0,0,4.108738856680199,7.88110488630753,332,4,1331931721,0,0,224,271
9557.exe,1,1,0,0,1.8827678723204915,7.960427952439888,332,4,1420504568,0,0,224,271
9558.exe,1,1,0,0,0.06262444783142707,7.914217513062246,332,4,1326871294,0,0,224,271
9559.exe,1,0,4,0,0.16032872589902852,7.0795949473447335,332,8,1334836879,0,0,224,270
9560.exe,1,0,1,0,0.39414097513537405,6.555548101442707,332,5,1339247989,0,0,224,259
9561.exe,1,1,1,0,0.06116285224115448,7.965963968816498,332,5,1343925362,0,0,224,258
9562.exe,1,0,5,5,0.12943919267108936,6.045174708755141,332,8,1342251654,0,0,224,270
9563.exe,1,1,0,0,0.0821922343215099,7.944093833409906,332,4,1305462840,0,0,224,271
9564.exe,1,0,4,0,0.16032872589902852,7.079884068819243,332,8,1334920839,0,0,224,270
9565.exe,1,1,0,0,0.707841960941091,7.904828351042914,332,4,1343935512,0,0,224,271
9566.exe,1,1,5,0,0.41684622993819864,7.971185824450252,332,9,1297596187,0,0,224,258
9567.exe,1,1,3,1,4.164608791209801,7.980779434491256,332,9,1199997096,0,0,224,271
9568.exe,1,0,0,0,0.40554835374125364,6.665303455837302,332,4,1319571264,0,0,224,271
9569.exe,1,0,1,1,2.201843121619198,7.102085630780022,332,5,1346747314,0,0,224,270
9570.exe,1,1,0,0,3.4629556820253993,7.9213755682417,332,4,1343141119,0,0,224,271
9571.exe,1,0,0,0,2.604134379144955,6.6439017700302205,332,5,1333761802,0,0,224,8450
9572.exe,1,1,0,0,1.9830356248394407,7.9544505147145,332,4,1334327096,0,0,224,271
9573.exe,1,0,0,0,2.8643508734212615,6.4552201633594555,332,5,1436498993,0,0,224,258
9574.exe,1,0,5,5,0.12943919267108936,6.0451756732206015,332,8,1342327215,0,0,224,270
9575.exe,1,1,0,0,1.7652645776277656,7.713534394862878,332,4,1334125787,0,0,224,271
9576.exe,1,1,1,0,0.2690702631577817,7.987136867119529,332,6,1209744942,0,0,224,258
9577.exe,1,1,0,0,2.6463007691652445,7.9880504827086956,332,4,1319571264,0,0,224,271
9578.exe,1,0,3,1,0.19743807838821048,6.0008938997235175,34404,9,38424,0,0,240,559
9579.exe,1,1,0,0,3.934305625270527,7.736153401551073,332,4,1344630696,0,0,224,271
9580.exe,1,1,0,0,4.982860308686197,7.975384440484,332,4,1342295985,0,0,224,271
9581.exe,1,1,0,1,4.066057078638536,7.882185935927093,332,4,0,0,0,224,271
9582.exe,1,0,3,3,2.617643850195868,7.282021033793242,332,7,1338029998,0,0,224,270
9583.exe,1,0,0,0,0.07763316234324169,5.4893337523611425,332,3,1343348563,0,0,224,258
9584.exe,1,0,0,0,1.5414587453251234,6.414933007077415,332,4,1285905558,0,0,224,258
9585.exe,1,0,3,1,0.19743807838821048,5.7962819227820335,34404,9,595457,0,0,240,559
9586.exe,1,0,0,0,2.613578467056789,6.665686603112365,332,5,1334662261,0,0,224,8450
9587.exe,1,1,0,0,4.206686935448474,7.872493966485724,332,4,1335379208,0,0,224,271
9588.exe,1,1,1,0,2.758760382790041,7.773824993976619,332,4,1337382184,0,0,224,258
9589.exe,1,0,3,3,2.617643850195868,7.284533136504229,332,7,1337936402,0,0,224,270
9590.exe,1,1,0,1,3.986915707357368,7.918146058846757,332,4,0,0,0,224,271
9591.exe,1,1,0,0,3.927427269109975,7.8607678893664055,332,4,1334823586,0,0,224,271
9592.exe,1,0,3,0,0.16032872589902852,6.578035471788297,332,7,1334674220,0,0,224,270
9593.exe,1,0,0,0,2.194412572966827,5.708592915290735,332,3,1306148167,0,0,224,271
9594.exe,1,0,0,1,1.5173778337281525,6.6434410073850465,332,5,1333760698,0,0,224,8450
9595.exe,1,0,0,0,3.672499279152694,6.2907178371566035,34404,5,1475242567,0,0,240,35
9596.exe,1,1,5,5,4.242656202421298,7.635014844361799,332,9,1333099230,0,0,224,270
9597.exe,1,0,0,0,1.003802403364966,3.82790924608663,332,2,1504844041,0,0,224,8450
9598.exe,1,1,0,0,3.6455248594362097,7.897062566815418,332,4,1335031099,0,0,224,271
9599.exe,1,1,0,0,2.093858639482634,7.617873345098695,332,3,1333486807,0,0,224,270
9600.exe,1,1,0,0,6.120425142223869,7.906932522985858,332,4,1344425924,0,0,224,271
9601.exe,1,0,3,1,0.2044881574398449,6.269549660063341,34404,9,0,0,0,240,559
9602.exe,1,0,1,0,5.938702827771367,6.850533898474279,332,5,1307308631,0,0,224,258
9603.exe,1,1,0,0,4.206686935448474,7.83067034589474,332,4,1335379208,0,0,224,271
9604.exe,1,1,0,0,4.373381272353023,7.976047999315592,332,4,1342276223,0,0,224,271
9605.exe,1,1,2,0,0.16032872589902852,7.567140659921216,332,6,1334458215,0,0,224,270
9606.exe,1,1,0,0,1.3383648864234357,7.885748795473702,332,4,1333737924,0,0,224,271
9607.exe,1,1,0,0,6.003161389475996,7.914556696423068,332,4,1345445757,0,0,224,271
9608.exe,1,0,0,1,1.5208578760902556,6.643807595934541,332,5,1333755894,0,0,224,8450
9609.exe,1,1,0,0,4.977501478376105,7.976471105342429,332,4,1343056787,0,0,224,271
9610.exe,1,0,0,1,1.5158326464491205,6.643268331165142,332,5,1333758488,0,0,224,8450
9611.exe,1,0,1,1,4.246433195949993,7.195673255097528,332,5,1335900359,0,0,224,271
9612.exe,1,0,0,0,2.98953879742526,6.344832015831693,332,5,1436499388,0,0,224,258
9613.exe,1,1,0,0,3.448982581408473,7.9214145277671255,332,4,1343210481,0,0,224,271
9614.exe,1,0,5,0,0.16032872589902852,7.08446015572548,332,9,1335124871,0,0,224,270
9615.exe,1,1,0,0,3.982417446495472,7.848075808634927,332,4,1335608472,0,0,224,271
9616.exe,1,1,1,0,0.21219646887847496,7.9898834046649005,332,6,1218282892,0,0,224,258
9617.exe,1,1,1,0,0.26874246877564684,7.987492433557678,332,6,1207757991,0,0,224,258
9618.exe,1,1,0,0,5.828647712097596,7.958782941248126,332,4,1123421509,0,0,224,259
9619.exe,1,0,0,0,3.7000596834550294,6.252549256807889,332,4,1381342785,0,0,224,271
9620.exe,1,1,0,0,3.844894201758679,7.731660021334794,332,4,1344542973,0,0,224,271
9621.exe,1,1,0,0,3.8067363487314534,7.770532257625876,332,4,1332576541,0,0,224,271
9622.exe,1,0,5,5,0.416541661794913,6.045741503998295,332,8,1342155591,0,0,224,270
9623.exe,1,0,0,0,0.30140680731160896,7.279105970606039,34404,6,1436498254,0,0,240,34
9624.exe,1,1,0,0,0.06262444783142707,7.914299335139665,332,4,1326871294,0,0,224,271
9625.exe,1,0,3,1,0.19743807838821048,5.99428151321212,34404,9,51104,0,0,240,559
9626.exe,1,1,0,0,4.619358664795955,7.947865525462896,332,4,1339403090,0,0,224,271
9627.exe,1,1,0,0,2.0016575860110573,7.976264507709307,332,4,1342254043,0,0,224,271
9628.exe,1,0,5,5,0.416541661794913,6.05011381614925,332,8,1342178484,0,0,224,270
9629.exe,1,1,2,0,0.16032872589902852,7.567079420804556,332,6,1334527238,0,0,224,270
9630.exe,1,1,1,0,0.2673973088624811,7.9871284134489295,332,6,1213803377,0,0,224,258
9631.exe,1,1,0,0,4.139347676949244,7.875917513962968,332,4,1332274738,0,0,224,271
9632.exe,1,0,4,0,0.16032872589902852,7.079929442211705,332,8,1334868035,0,0,224,270
9633.exe,1,0,0,1,1.5225713218331576,6.6443635434325525,332,5,1333758254,0,0,224,8450
9634.exe,1,1,0,0,3.150181058285773,7.9416547264004365,332,4,1334688361,0,0,224,271
9635.exe,1,1,1,0,0.2680937006577817,7.989468340476749,332,6,1209743530,0,0,224,258
9636.exe,1,1,0,0,4.510340047798733,7.982231453726953,332,4,1345751731,0,0,224,271
9637.exe,1,1,0,0,3.916280635571922,7.736629300414317,332,4,1344673277,0,0,224,271
9638.exe,1,1,0,0,0.07436817085820463,7.9904758243695655,332,4,1329409810,0,0,224,271
9639.exe,1,0,2,0,0.16032872589902852,7.004829381448067,332,6,1334602899,0,0,224,270
9640.exe,1,1,0,0,3.978445426739278,7.8449106320371715,332,4,1335555348,0,0,224,271
9641.exe,1,1,0,0,0.7327050602348165,7.758477281342426,332,4,1331408674,0,0,224,271
9642.exe,1,1,0,0,2.002698712413279,7.975725786351646,332,4,1342207595,0,0,224,271
9643.exe,1,1,0,0,4.365003733337219,7.871103807021759,332,4,1335109490,0,0,224,271
9644.exe,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
9645.exe,1,1,1,0,0.26690902761248103,7.988609991325878,332,6,1207754457,0,0,224,258
9646.exe,1,1,0,0,4.539365694133828,7.9728638650488755,332,4,1341586878,0,0,224,258
9647.exe,1,1,0,0,4.531028169936355,7.697347938365544,332,4,1345809188,0,0,224,271
9648.exe,1,1,0,0,4.365003733337219,7.8692416082745655,332,4,1335109490,0,0,224,271
9649.exe,1,0,5,5,0.12943919267108936,6.04517547098523,332,8,1342258842,0,0,224,270
9650.exe,1,0,0,0,2.6052381954354966,6.644047542284788,332,5,1333760257,0,0,224,8450
9651.exe,1,0,4,1,0.19743807838821048,6.034199407780681,34404,11,22464544,33792,146,240,39
9652.exe,1,0,5,0,0.16032872589902852,7.080804415095545,332,9,1335044896,0,0,224,270
9653.exe,1,0,0,0,0.39408806322024814,6.629116394585586,332,4,1319571264,0,0,224,271
9654.exe,1,0,0,1,1.5176195878774867,6.6438920777145025,332,5,1333759436,0,0,224,8450
9655.exe,1,1,0,0,2.093858639482634,7.617997934867388,332,3,1333517050,0,0,224,270
9656.exe,1,0,0,1,1.518923192777787,6.643807595934541,332,5,1333755894,0,0,224,8450
9657.exe,1,0,1,0,1.5545988507011996,7.1235731690690836,332,5,1335265564,0,0,224,270
9658.exe,1,1,0,0,2.076710866356221,7.5282132116384695,332,4,1332547203,0,0,224,270
9659.exe,1,0,0,1,1.7815083976858983,6.620693032363221,332,5,1325126816,0,0,224,8450
9660.exe,1,1,0,0,4.074325254803732,7.774307328752593,332,4,1332407685,0,0,224,271
9661.exe,1,1,0,0,4.641810901165858,7.812271415013783,332,4,1341470552,0,0,224,271
9662.exe,1,1,0,0,3.267320609690792,7.632311255407113,332,3,1208112261,0,0,224,271
9663.exe,1,1,4,0,0.020393135236084953,7.99233796276612,332,8,1336679084,0,0,224,258
9664.exe,1,1,0,0,3.0579682765101346,7.806676737634518,332,4,1341255872,0,0,224,271
9665.exe,1,1,0,0,2.0733083081144748,7.74600160402063,332,5,1213377447,0,0,224,8450
9666.exe,1,1,0,0,4.973305947003552,7.976088574608798,332,4,1342295985,0,0,224,271
9667.exe,1,1,4,0,0.020393135236084953,7.979457604757131,332,8,1336941911,0,0,224,258
9668.exe,1,1,0,0,4.19189111895225,7.826672772547057,332,4,1335291770,0,0,224,271
9669.exe,1,1,0,0,4.010330680337436,7.731928678062408,332,4,1344755412,0,0,224,271
9670.exe,1,1,1,0,0.2678855901124811,7.988138657882177,332,6,1213803033,0,0,224,258
9671.exe,1,1,0,0,1.6370776066829056,7.637250505153631,332,4,1333049654,0,0,224,271
9672.exe,1,1,0,0,4.342423172243521,7.869733135209129,332,4,1335178283,0,0,224,271
9673.exe,1,1,0,1,4.043310762323936,7.906835338733106,332,4,1326871294,0,0,224,271
9674.exe,1,0,3,2,2.6228839194902287,7.1264168363978335,332,7,1335983052,0,0,224,270
9675.exe,1,0,0,0,3.3441791484710794,6.0008845187816195,34404,6,1436498347,0,0,240,34
9676.exe,1,0,0,0,2.6063360413071415,6.643661752884318,332,5,1333985852,0,0,224,8450
9677.exe,1,1,0,0,3.646835505920968,7.897663835769697,332,4,1334989131,0,0,224,271
9678.exe,1,0,3,3,2.617643850195868,7.282030583643324,332,7,1337986921,0,0,224,270
9679.exe,1,1,1,1,4.245318003577398,7.466547585606509,332,5,1335978445,0,0,224,271
9680.exe,1,0,2,0,0.16032872589902852,6.5737183823753185,332,6,1334665514,0,0,224,270
9681.exe,1,1,6,6,4.239606246572414,7.5172520835720755,332,10,1333237235,0,0,224,270
9682.exe,1,0,0,0,2.6101827957290697,6.674417448850635,332,5,1334928903,0,0,224,8450
9683.exe,1,0,0,0,3.392466141836274,7.366689132180718,332,4,1331544044,0,0,224,271
9684.exe,1,0,1,2,4.288855259735714,6.167220187432681,332,5,49858,0,0,224,783
9685.exe,1,1,0,0,4.32496077608363,7.888472165324532,332,4,1332087689,0,0,224,271
9686.exe,1,1,0,0,1.1369952838140192,7.96857472267112,332,4,1331844927,0,0,224,271
9687.exe,1,1,0,0,4.510340047798733,7.982019675228142,332,4,1345751731,0,0,224,271
9688.exe,1,1,0,0,3.966053213385502,7.736491695544704,332,4,1344630696,0,0,224,271
9689.exe,1,1,0,0,0.020393135236084953,7.933327423208473,332,4,1293164847,0,0,224,258
9690.exe,1,1,0,0,6.636136289669269,7.87679438242949,332,4,1333570409,0,0,224,271
9691.exe,1,1,0,0,3.9682706812259543,7.731763500145873,332,4,1344714209,0,0,224,271
9692.exe,1,0,0,0,1.5771066802569238,7.1326717351687865,332,4,1335363671,0,0,224,270
9693.exe,1,1,0,0,3.8749533824526288,7.736359331031956,332,4,1344608860,0,0,224,271
9694.exe,1,1,1,0,0.2652598851558982,7.988056959850448,332,6,1212819073,0,0,224,258
9695.exe,1,1,0,0,0.020393135236084953,7.859834938159485,332,4,1296673258,0,0,224,258
9696.exe,1,0,0,0,1.661304313284645,7.138455956213238,332,4,1335484872,0,0,224,270
9697.exe,1,0,0,0,2.6063360413071415,6.643661752884318,332,5,1333985852,0,0,224,8450
9698.exe,1,1,1,0,0.2656126301358924,7.988627587031773,332,6,1206677328,0,0,224,258
9699.exe,1,1,0,0,5.517734680430323,7.6671439203783605,332,2,123,0,0,224,271
9700.exe,1,1,0,0,0.70964081184598,7.90515616660098,332,4,1343849227,0,0,224,271
9701.exe,1,0,0,0,1.661304313284645,7.135138552608601,332,4,1335462054,0,0,224,270
9702.exe,1,1,0,0,4.008015301327824,7.731628684808576,332,4,1344755412,0,0,224,271
9703.exe,1,0,0,0,6.610309293522027,7.36938132887759,332,4,1333485320,0,0,224,271
9704.exe,1,1,0,0,4.974994456919919,7.985259823258931,332,4,1342552538,0,0,224,271
9705.exe,1,1,0,0,2.0812509264075816,7.74242380470763,332,5,1213376697,0,0,224,8450
9706.exe,1,1,0,0,6.633410578287024,7.687585940139868,332,4,1333227142,0,0,224,271
9707.exe,1,1,0,0,1.1369952838140192,7.968513306791453,332,4,1331844927,0,0,224,271
9708.exe,1,1,0,0,3.6455248594362097,7.896180272782241,332,4,1335031099,0,0,224,271
9709.exe,1,1,0,0,4.2516646054999985,7.847305102056868,332,4,1335469004,0,0,224,271
9710.exe,1,1,0,0,2.0020774862948203,7.97611530671947,332,4,1342207595,0,0,224,271
9711.exe,1,1,0,0,3.924843342262485,7.736288309626576,332,4,1344630696,0,0,224,271
9712.exe,1,1,0,0,3.9932871806806056,7.902555958668126,332,5,1164501963,0,0,224,258
9713.exe,1,1,3,1,4.164608791209801,7.980779434491256,332,9,1199997096,0,0,224,271
9714.exe,1,1,1,0,0.26742112070119883,7.988833475697627,332,6,1209741378,0,0,224,258
9715.exe,1,1,0,0,6.2038731887726595,7.848919495069342,332,3,1303612651,0,0,224,258
9716.exe,1,1,0,0,0.7103367392884345,7.902223557529642,332,4,1344152329,0,0,224,271
9717.exe,1,1,0,0,2.003205936179298,7.976810932309439,332,4,1342207595,0,0,224,271
9718.exe,1,0,2,2,0.11890197597050207,7.069884202977397,332,5,1342754429,0,0,224,270
9719.exe,1,0,0,0,2.0311300390555593,7.121425627768882,332,4,1335833145,0,0,224,270
9720.exe,1,0,5,5,0.416541661794913,6.0504150372534795,332,8,1342144929,0,0,224,270
9721.exe,1,1,0,0,6.573856017011928,7.854185731791366,332,2,123,0,0,224,271
9722.exe,1,1,1,0,0.2662364476558982,7.987374021197051,332,6,1213885791,0,0,224,258
9723.exe,1,1,2,0,0.16032872589902852,7.5671026285341565,332,6,1334465409,0,0,224,270
9724.exe,1,1,0,1,4.077447807260251,7.85224149912006,332,4,1326871294,0,0,224,271
9725.exe,1,1,1,0,0.2569529598896599,7.989301954518642,332,6,1209738817,0,0,224,258
9726.exe,1,0,3,3,3.076114335173724,7.252843723344489,332,7,1347427382,0,0,224,270
9727.exe,1,1,0,0,2.000881456343137,7.976779131656206,332,4,1342207595,0,0,224,271
9728.exe,1,0,0,0,2.3177276776867743,6.537991009831765,332,4,1386282336,0,0,224,271
9729.exe,1,1,3,1,4.164608791209801,7.980779434491256,332,9,1199997096,0,0,224,271
9730.exe,1,1,0,0,3.686149205184156,7.995991492976966,332,3,1386226526,0,0,224,14
9731.exe,1,1,0,1,4.126104509754329,7.853050696879291,332,4,1302935608,0,0,224,271
9732.exe,1,1,3,2,3.051549770067905,7.716138800211564,332,7,1332251416,0,0,224,270
9733.exe,1,0,0,0,1.661304313284645,7.133208623242161,332,4,1335438061,0,0,224,270
9734.exe,1,0,1,0,4.005037302639659,6.629885106345791,332,6,1487598629,0,0,224,258
9735.exe,1,1,3,0,1.3809762553149312,7.985840374320658,332,4,1331852930,0,0,224,33167
9736.exe,1,1,0,0,0.7327050602348165,7.756365567976951,332,4,1331408674,0,0,224,271
9737.exe,1,1,0,0,3.924843342262485,7.736288309626576,332,4,1344630696,0,0,224,271
9738.exe,1,0,1,0,3.5404259502483346,6.155388036777071,332,5,1228650035,0,0,224,258
9739.exe,1,0,0,0,0.30140680731160896,5.690674536665224,34404,6,1436498720,0,0,240,34
9740.exe,1,1,5,0,0.41684622993819864,7.971107326523775,332,9,1297596187,0,0,224,258
9741.exe,1,1,0,0,0.6417950218118956,7.9935994368050665,332,4,1331754463,0,0,224,271
9742.exe,1,1,1,1,4.245318003577398,7.468772713845935,332,5,1335978445,0,0,224,271
9743.exe,1,0,0,0,2.6080500521801606,6.643844233661688,332,5,1333758959,0,0,224,8450
9744.exe,1,1,0,0,4.139347676949244,7.878207299355107,332,4,1332274738,0,0,224,271
9745.exe,1,0,0,0,3.507756545685976,5.958632698898344,332,4,1335999708,0,0,224,270
9746.exe,1,1,0,0,0.7110820389271684,7.905189889610271,332,4,1343849227,0,0,224,271
9747.exe,1,1,0,1,4.299186345389629,7.7869696865509415,332,4,0,0,0,224,271
